1,2,3,BIO
77878,Sentence: 2651,좆,B
77879,Sentence: 2651,됨,O
77880,Sentence: 2652,스,O
77881,Sentence: 2652,타,O
77882,Sentence: 2652,벅,O
77883,Sentence: 2652,스,O
77884,Sentence: 2652,비,O
77885,Sentence: 2652,싸,O
77886,Sentence: 2652,져,O
77887,Sentence: 2652,서,O
77888,Sentence: 2652,싼,O
77889,Sentence: 2652,데,O
77890,Sentence: 2652,갔,O
77891,Sentence: 2652,는,O
77892,Sentence: 2652,데,O
77893,Sentence: 2652,가,O
77894,Sentence: 2652,끔,O
77895,Sentence: 2652,사,O
77896,Sentence: 2652,다,O
77897,Sentence: 2652,먹,O
77898,Sentence: 2652,어,O
77899,Sentence: 2652,야,O
77900,Sentence: 2652,겠,O
77901,Sentence: 2652,노,B
77902,Sentence: 2652,ㅋ,O
77903,Sentence: 2652,ㅋ,O
77904,Sentence: 2653,이,O
77905,Sentence: 2653,러,O
77906,Sentence: 2653,니,O
77907,Sentence: 2653,어,O
77908,Sentence: 2653,떻,O
77909,Sentence: 2653,게,O
77910,Sentence: 2653,든,O
77911,Sentence: 2653,개,O
77912,Sentence: 2653,헌,O
77913,Sentence: 2653,해,O
77914,Sentence: 2653,서,O
77915,Sentence: 2653,사,O
77916,Sentence: 2653,회,O
77917,Sentence: 2653,주,O
77918,Sentence: 2653,의,O
77919,Sentence: 2653,만,O
77920,Sentence: 2653,들,O
77921,Sentence: 2653,려,O
77922,Sentence: 2653,고,O
77923,Sentence: 2653,지,O
77924,Sentence: 2653,랄,O
77925,Sentence: 2653,했,O
77926,Sentence: 2653,지,O
77927,Sentence: 2653,ㅋ,O
77928,Sentence: 2653,ㅋ,O
77929,Sentence: 2654,뭐,O
77930,Sentence: 2654,지,O
77931,Sentence: 2654,나,O
77932,Sentence: 2654,자,O
77933,Sentence: 2654,고,O
77934,Sentence: 2654,일,O
77935,Sentence: 2654,어,O
77936,Sentence: 2654,난,O
77937,Sentence: 2654,사,O
77938,Sentence: 2654,이,O
77939,Sentence: 2654,에,O
77940,Sentence: 2654,북,O
77941,Sentence: 2654,한,O
77942,Sentence: 2654,이,O
77943,Sentence: 2654,한,O
77944,Sentence: 2654,반,O
77945,Sentence: 2654,도,O
77946,Sentence: 2654,통,O
77947,Sentence: 2654,일,O
77948,Sentence: 2654,한,O
77949,Sentence: 2654,지,O
77950,Sentence: 2654,구,O
77951,Sentence: 2654,2,O
77952,Sentence: 2654,의,O
77953,Sentence: 2654,대,O
77954,Sentence: 2654,한,O
77955,Sentence: 2654,민,O
77956,Sentence: 2654,국,O
77957,Sentence: 2654,으,O
77958,Sentence: 2654,로,O
77959,Sentence: 2654,온,O
77960,Sentence: 2654,건,O
77961,Sentence: 2654,가,O
77962,Sentence: 2655,쓰,O
77963,Sentence: 2655,레,O
77964,Sentence: 2655,기,O
77965,Sentence: 2655,민,O
77966,Sentence: 2655,주,O
77967,Sentence: 2655,당,O
77968,Sentence: 2656,공,O
77969,Sentence: 2656,산,O
77970,Sentence: 2656,당,O
77971,Sentence: 2656,이,O
77972,Sentence: 2656,라,O
77973,Sentence: 2656,저,O
77974,Sentence: 2656,러,O
77975,Sentence: 2656,는,O
77976,Sentence: 2656,거,O
77977,Sentence: 2656,임,O
77978,Sentence: 2657,스,O
77979,Sentence: 2657,벅,O
77980,Sentence: 2657,항,O
77981,Sentence: 2657,상,O
77982,Sentence: 2657,핫,O
77983,Sentence: 2657,플,O
77984,Sentence: 2657,이,O
77985,Sentence: 2657,죠,O
77986,Sentence: 2657,ㅋ,O
77987,Sentence: 2657,ㅋ,O
77988,Sentence: 2658,난,O
77989,Sentence: 2658,공,O
77990,Sentence: 2658,산,O
77991,Sentence: 2658,당,O
77992,Sentence: 2658,이,O
77993,Sentence: 2658,싫,O
77994,Sentence: 2658,어,O
77995,Sentence: 2658,요,O
77996,Sentence: 2658,멸,O
77997,Sentence: 2658,공,O
77998,Sentence: 2658,그,O
77999,Sentence: 2658,래,O
78000,Sentence: 2658,서,O
78001,Sentence: 2658,지,O
78002,Sentence: 2658,금,O
78003,Sentence: 2658,북,O
78004,Sentence: 2658,한,O
78005,Sentence: 2658,이,O
78006,Sentence: 2658,랑,O
78007,Sentence: 2658,전,O
78008,Sentence: 2658,쟁,O
78009,Sentence: 2658,하,O
78010,Sentence: 2658,자,O
78011,Sentence: 2658,는,O
78012,Sentence: 2658,거,O
78013,Sentence: 2658,냐,O
78014,Sentence: 2658,멸,O
78015,Sentence: 2658,치,O
78016,Sentence: 2658,콩,O
78017,Sentence: 2658,장,O
78018,Sentence: 2658,보,O
78019,Sentence: 2658,기,O
78020,Sentence: 2658,사,O
78021,Sentence: 2658,진,O
78022,Sentence: 2658,으,O
78023,Sentence: 2658,로,O
78024,Sentence: 2658,패,O
78025,Sentence: 2658,러,O
78026,Sentence: 2658,디,O
78027,Sentence: 2658,하,O
78028,Sentence: 2658,며,O
78029,Sentence: 2658,나,O
78030,Sentence: 2658,도,O
78031,Sentence: 2658,공,O
78032,Sentence: 2658,산,O
78033,Sentence: 2658,당,O
78034,Sentence: 2658,이,O
78035,Sentence: 2658,싫,O
78036,Sentence: 2658,어,O
78037,Sentence: 2658,요,O
78038,Sentence: 2658,우,O
78039,Sentence: 2658,흥,O
78040,Sentence: 2658,그,O
78041,Sentence: 2658,래,O
78042,Sentence: 2658,서,O
78043,Sentence: 2658,지,O
78044,Sentence: 2658,금,O
78045,Sentence: 2658,북,O
78046,Sentence: 2658,한,O
78047,Sentence: 2658,이,O
78048,Sentence: 2658,랑,O
78049,Sentence: 2658,전,O
78050,Sentence: 2658,쟁,O
78051,Sentence: 2658,하,O
78052,Sentence: 2658,자,O
78053,Sentence: 2658,는,O
78054,Sentence: 2658,거,O
78055,Sentence: 2658,냐,O
78056,Sentence: 2658,멸,O
78057,Sentence: 2658,공,O
78058,Sentence: 2658,일,O
78059,Sentence: 2658,베,O
78060,Sentence: 2658,냐,O
78061,Sentence: 2658,공,O
78062,Sentence: 2658,산,O
78063,Sentence: 2658,당,O
78064,Sentence: 2658,싫,O
78065,Sentence: 2658,어,O
78066,Sentence: 2658,하,O
78067,Sentence: 2658,면,O
78068,Sentence: 2658,일,O
78069,Sentence: 2658,베,O
78070,Sentence: 2658,임,O
78071,Sentence: 2658,스,O
78072,Sentence: 2658,타,O
78073,Sentence: 2658,벅,O
78074,Sentence: 2658,스,O
78075,Sentence: 2658,불,O
78076,Sentence: 2658,매,O
78077,Sentence: 2658,빼,O
78078,Sentence: 2658,애,O
78079,Sentence: 2658,애,O
78080,Sentence: 2658,애,O
78081,Sentence: 2658,애,O
78082,Sentence: 2658,애,O
78083,Sentence: 2658,애,O
78084,Sentence: 2658,애,O
78085,Sentence: 2658,애,O
78086,Sentence: 2658,ㅐ,O
78087,Sentence: 2658,ㅇ,O
78088,Sentence: 2658,개,O
78089,Sentence: 2658,개,O
78090,Sentence: 2658,ㅐ,O
78091,Sentence: 2658,내,O
78092,Sentence: 2658,ㅐ,O
78093,Sentence: 2658,이,O
78094,Sentence: 2658,게,O
78095,Sentence: 2658,뭔,O
78096,Sentence: 2658,ㅅ,O
78097,Sentence: 2658,ㅂ,O
78098,Sentence: 2658,ㅋ,O
78099,Sentence: 2658,ㅋ,O
78100,Sentence: 2658,ㅋ,O
78101,Sentence: 2658,ㅋ,O
78102,Sentence: 2658,ㅋ,O
78103,Sentence: 2658,ㅋ,O
78104,Sentence: 2658,ㅋ,O
78105,Sentence: 2658,ㅋ,O
78106,Sentence: 2658,ㅋ,O
78107,Sentence: 2658,ㅋ,O
78108,Sentence: 2658,ㅋ,O
78109,Sentence: 2658,ㅋ,O
78110,Sentence: 2658,ㅋ,O
78111,Sentence: 2658,ㅋ,O
78112,Sentence: 2658,ㅋ,O
78113,Sentence: 2658,ㅋ,O
78114,Sentence: 2658,ㅋ,O
78115,Sentence: 2658,ㅋ,O
78116,Sentence: 2658,ㅋ,O
78117,Sentence: 2658,ㅋ,O
78118,Sentence: 2658,ㅋ,O
78119,Sentence: 2658,ㅋ,O
78120,Sentence: 2658,ㅋ,O
78121,Sentence: 2658,ㅋ,O
78122,Sentence: 2658,ㅋ,O
78123,Sentence: 2658,ㅋ,O
78124,Sentence: 2658,ㅋ,O
78125,Sentence: 2658,ㅋ,O
78126,Sentence: 2658,ㅋ,O
78127,Sentence: 2658,ㅋ,O
78128,Sentence: 2658,ㅋ,O
78129,Sentence: 2658,ㅋ,O
78130,Sentence: 2659,빨,B
78131,Sentence: 2659,갱,I
78132,Sentence: 2659,이,I
78133,Sentence: 2659,공,O
78134,Sentence: 2659,산,O
78135,Sentence: 2659,당,O
78136,Sentence: 2659,인,O
78137,Sentence: 2659,증,O
78138,Sentence: 2659,첼,O
78139,Sentence: 2659,린,O
78140,Sentence: 2659,지,O
78141,Sentence: 2659,하,O
78142,Sentence: 2659,노,B
78143,Sentence: 2660,빨,B
78144,Sentence: 2660,갱,I
78145,Sentence: 2660,이,I
78146,Sentence: 2660,들,O
78147,Sentence: 2660,이,O
78148,Sentence: 2660,어,O
78149,Sentence: 2660,딜,O
78150,Sentence: 2660,스,O
78151,Sentence: 2660,타,O
78152,Sentence: 2660,벅,O
78153,Sentence: 2660,스,O
78154,Sentence: 2660,를,O
78155,Sentence: 2660,꺼,O
78156,Sentence: 2660,져,O
78157,Sentence: 2660,라,O
78158,Sentence: 2661,색,O
78159,Sentence: 2661,깔,O
78160,Sentence: 2661,론,O
78161,Sentence: 2661,에,O
78162,Sentence: 2661,반,O
78163,Sentence: 2661,대,O
78164,Sentence: 2661,하,O
78165,Sentence: 2661,는,O
78166,Sentence: 2661,분,O
78167,Sentence: 2661,들,O
78168,Sentence: 2661,이,O
78169,Sentence: 2661,왜,O
78170,Sentence: 2661,죽,O
78171,Sentence: 2661,창,O
78172,Sentence: 2661,가,O
78173,Sentence: 2661,틀,O
78174,Sentence: 2661,면,O
78175,Sentence: 2661,서,O
78176,Sentence: 2661,토,O
78177,Sentence: 2661,착,O
78178,Sentence: 2661,왜,O
78179,Sentence: 2661,구,O
78180,Sentence: 2661,타,O
78181,Sentence: 2661,령,O
78182,Sentence: 2661,을,O
78183,Sentence: 2661,그,O
78184,Sentence: 2661,렇,O
78185,Sentence: 2661,게,O
78186,Sentence: 2661,했,O
78187,Sentence: 2661,을,O
78188,Sentence: 2661,까,O
78189,Sentence: 2661,ㅋ,O
78190,Sentence: 2661,ㅋ,O
78191,Sentence: 2662,ㄹ,O
78192,Sentence: 2662,ㅇ,O
78193,Sentence: 2662,공,O
78194,Sentence: 2662,산,O
78195,Sentence: 2662,당,O
78196,Sentence: 2662,이,O
78197,Sentence: 2662,좋,O
78198,Sentence: 2662,으,O
78199,Sentence: 2662,면,O
78200,Sentence: 2662,스,O
78201,Sentence: 2662,벅,O
78202,Sentence: 2662,같,O
78203,Sentence: 2662,은,O
78204,Sentence: 2662,데,O
78205,Sentence: 2662,가,O
78206,Sentence: 2662,서,O
78207,Sentence: 2662,자,O
78208,Sentence: 2662,본,O
78209,Sentence: 2662,주,O
78210,Sentence: 2662,의,O
78211,Sentence: 2662,의,O
78212,Sentence: 2662,맛,O
78213,Sentence: 2662,을,O
78214,Sentence: 2662,느,O
78215,Sentence: 2662,끼,O
78216,Sentence: 2662,면,O
78217,Sentence: 2662,안,O
78218,Sentence: 2662,되,O
78219,Sentence: 2662,지,O
78220,Sentence: 2662,ㅋ,O
78221,Sentence: 2662,ㅋ,O
78222,Sentence: 2662,ㅋ,O
78223,Sentence: 2662,ㅋ,O
78224,Sentence: 2662,ㅋ,O
78225,Sentence: 2662,앞,O
78226,Sentence: 2662,으,O
78227,Sentence: 2662,로,O
78228,Sentence: 2662,민,B
78229,Sentence: 2662,좆,I
78230,Sentence: 2662,당,I
78231,Sentence: 2662,찍,O
78232,Sentence: 2662,을,O
78233,Sentence: 2662,새,O
78234,Sentence: 2662,끼,O
78235,Sentence: 2662,들,O
78236,Sentence: 2662,은,O
78237,Sentence: 2662,스,O
78238,Sentence: 2662,벅,O
78239,Sentence: 2662,가,O
78240,Sentence: 2662,지,O
78241,Sentence: 2662,마,O
78242,Sentence: 2662,라,O
78243,Sentence: 2662,자,O
78244,Sentence: 2662,본,O
78245,Sentence: 2662,주,O
78246,Sentence: 2662,의,O
78247,Sentence: 2662,에,O
78248,Sentence: 2662,오,O
78249,Sentence: 2662,염,O
78250,Sentence: 2662,되,O
78251,Sentence: 2662,니,O
78252,Sentence: 2662,까,O
78253,Sentence: 2662,ㅋ,O
78254,Sentence: 2662,ㅋ,O
78255,Sentence: 2662,ㅋ,O
78256,Sentence: 2662,ㅋ,O
78257,Sentence: 2662,ㅋ,O
78258,Sentence: 2662,ㅋ,O
78259,Sentence: 2662,ㅋ,O
78260,Sentence: 2662,ㅋ,O
78261,Sentence: 2662,ㅋ,O
78262,Sentence: 2662,ㅋ,O
78263,Sentence: 2662,ㅋ,O
78264,Sentence: 2662,ㅋ,O
78265,Sentence: 2662,ㅋ,O
78266,Sentence: 2662,ㅋ,O
78267,Sentence: 2662,ㅋ,O
78268,Sentence: 2662,ㅋ,O
78269,Sentence: 2662,ㅋ,O
78270,Sentence: 2662,ㅋ,O
78271,Sentence: 2662,ㅋ,O
78272,Sentence: 2662,ㅋ,O
78273,Sentence: 2662,ㅋ,O
78274,Sentence: 2662,ㅋ,O
78275,Sentence: 2662,ㅋ,O
78276,Sentence: 2662,ㅋ,O
78277,Sentence: 2663,베,O
78278,Sentence: 2663,카,O
78279,Sentence: 2663,의,O
78280,Sentence: 2663,문,O
78281,Sentence: 2663,의,O
78282,Sentence: 2663,1,O
78283,Sentence: 2663,승,O
78284,Sentence: 2663,ㅋ,O
78285,Sentence: 2663,ㅋ,O
78286,Sentence: 2664,뭐,O
78287,Sentence: 2664,여,O
78288,Sentence: 2664,기,O
78289,Sentence: 2664,백,O
78290,Sentence: 2664,수,O
78291,Sentence: 2664,짓,O
78292,Sentence: 2664,하,O
78293,Sentence: 2664,는,O
78294,Sentence: 2664,애,O
78295,Sentence: 2664,들,O
78296,Sentence: 2664,부,O
78297,Sentence: 2664,모,O
78298,Sentence: 2664,잘,O
78299,Sentence: 2664,만,O
78300,Sentence: 2664,나,O
78301,Sentence: 2664,걱,O
78302,Sentence: 2664,정,O
78303,Sentence: 2664,없,O
78304,Sentence: 2664,이,O
78305,Sentence: 2664,사,O
78306,Sentence: 2664,는,O
78307,Sentence: 2664,거,O
78308,Sentence: 2664,는,O
78309,Sentence: 2664,좋,O
78310,Sentence: 2664,은,O
78311,Sentence: 2664,데,O
78312,Sentence: 2664,저,O
78313,Sentence: 2664,성,O
78314,Sentence: 2664,장,O
78315,Sentence: 2664,고,O
78316,Sentence: 2664,용,O
78317,Sentence: 2664,없,O
78318,Sentence: 2664,는,O
78319,Sentence: 2664,성,O
78320,Sentence: 2664,장,O
78321,Sentence: 2664,로,O
78322,Sentence: 2664,봇,O
78323,Sentence: 2664,이,O
78324,Sentence: 2664,일,O
78325,Sentence: 2664,자,O
78326,Sentence: 2664,리,O
78327,Sentence: 2664,ㅜ,O
78328,Sentence: 2664,대,O
78329,Sentence: 2664,체,O
78330,Sentence: 2664,해,O
78331,Sentence: 2664,서,O
78332,Sentence: 2664,먹,O
78333,Sentence: 2664,고,O
78334,Sentence: 2664,살,O
78335,Sentence: 2664,길,O
78336,Sentence: 2664,없,O
78337,Sentence: 2664,는,O
78338,Sentence: 2664,청,O
78339,Sentence: 2664,년,O
78340,Sentence: 2664,들,O
78341,Sentence: 2664,생,O
78342,Sentence: 2664,각,O
78343,Sentence: 2664,하,O
78344,Sentence: 2664,면,O
78345,Sentence: 2664,공,O
78346,Sentence: 2664,산,O
78347,Sentence: 2664,주,O
78348,Sentence: 2664,의,O
78349,Sentence: 2664,방,O
78350,Sentence: 2664,향,O
78351,Sentence: 2664,으,O
78352,Sentence: 2664,로,O
78353,Sentence: 2664,갈,O
78354,Sentence: 2664,수,O
78355,Sentence: 2664,밖,O
78356,Sentence: 2664,에,O
78357,Sentence: 2664,없,O
78358,Sentence: 2664,는,O
78359,Sentence: 2664,것,O
78360,Sentence: 2664,도,O
78361,Sentence: 2664,현,O
78362,Sentence: 2664,실,O
78363,Sentence: 2664,이,O
78364,Sentence: 2664,야,O
78365,Sentence: 2664,어,O
78366,Sentence: 2664,느,O
78367,Sentence: 2664,정,O
78368,Sentence: 2664,도,O
78369,Sentence: 2664,까,O
78370,Sentence: 2664,지,O
78371,Sentence: 2664,가,O
78372,Sentence: 2664,느,O
78373,Sentence: 2664,냐,O
78374,Sentence: 2664,가,O
78375,Sentence: 2664,문,O
78376,Sentence: 2664,제,O
78377,Sentence: 2664,일,O
78378,Sentence: 2664,뿐,O
78379,Sentence: 2664,미,O
78380,Sentence: 2664,국,O
78381,Sentence: 2664,마,O
78382,Sentence: 2664,저,O
78383,Sentence: 2664,도,O
78384,Sentence: 2664,기,O
78385,Sentence: 2664,본,O
78386,Sentence: 2664,소,O
78387,Sentence: 2664,득,O
78388,Sentence: 2664,고,O
78389,Sentence: 2664,민,O
78390,Sentence: 2664,하,O
78391,Sentence: 2664,는,O
78392,Sentence: 2664,시,O
78393,Sentence: 2664,대,O
78394,Sentence: 2664,인,O
78395,Sentence: 2664,데,O
78396,Sentence: 2665,공,O
78397,Sentence: 2665,산,O
78398,Sentence: 2665,당,O
78399,Sentence: 2665,공,O
78400,Sentence: 2665,산,O
78401,Sentence: 2665,주,O
78402,Sentence: 2665,의,O
78403,Sentence: 2665,를,O
78404,Sentence: 2665,욕,O
78405,Sentence: 2665,하,O
78406,Sentence: 2665,는,O
78407,Sentence: 2665,데,O
78408,Sentence: 2665,민,O
78409,Sentence: 2665,주,O
78410,Sentence: 2665,당,O
78411,Sentence: 2665,이,O
78412,Sentence: 2665,발,O
78413,Sentence: 2665,작,O
78414,Sentence: 2665,하,O
78415,Sentence: 2665,는,O
78416,Sentence: 2665,기,O
78417,Sentence: 2665,현,O
78418,Sentence: 2665,상,O
78419,Sentence: 2666,현,O
78420,Sentence: 2666,집,O
78421,Sentence: 2666,권,O
78422,Sentence: 2666,여,O
78423,Sentence: 2666,당,O
78424,Sentence: 2666,에,O
78425,Sentence: 2666,서,O
78426,Sentence: 2666,멸,O
78427,Sentence: 2666,공,O
78428,Sentence: 2666,단,O
78429,Sentence: 2666,한,O
78430,Sentence: 2666,단,O
78431,Sentence: 2666,어,O
78432,Sentence: 2666,로,O
78433,Sentence: 2666,자,O
78434,Sentence: 2666,국,O
78435,Sentence: 2666,기,O
78436,Sentence: 2666,업,O
78437,Sentence: 2666,불,O
78438,Sentence: 2666,매,O
78439,Sentence: 2666,운,O
78440,Sentence: 2666,동,O
78441,Sentence: 2666,을,O
78442,Sentence: 2666,주,O
78443,Sentence: 2666,도,O
78444,Sentence: 2666,한,O
78445,Sentence: 2666,다,O
78446,Sentence: 2666,이,O
78447,Sentence: 2666,거,O
78448,Sentence: 2666,나,O
78449,Sentence: 2666,라,O
78450,Sentence: 2666,맞,O
78451,Sentence: 2666,노,B
78452,Sentence: 2667,도,O
78453,Sentence: 2667,대,O
78454,Sentence: 2667,체,O
78455,Sentence: 2667,씨,O
78456,Sentence: 2667,팔,O
78457,Sentence: 2667,멸,O
78458,Sentence: 2667,공,O
78459,Sentence: 2667,이,O
78460,Sentence: 2667,한,O
78461,Sentence: 2667,국,O
78462,Sentence: 2667,에,O
78463,Sentence: 2667,서,O
78464,Sentence: 2667,뭐,O
78465,Sentence: 2667,가,O
78466,Sentence: 2667,문,O
78467,Sentence: 2667,제,O
78468,Sentence: 2667,인,O
78469,Sentence: 2667,데,O
78470,Sentence: 2667,불,O
78471,Sentence: 2667,매,O
78472,Sentence: 2667,운,O
78473,Sentence: 2667,동,O
78474,Sentence: 2667,지,O
78475,Sentence: 2667,랄,O
78476,Sentence: 2667,까,O
78477,Sentence: 2667,지,O
78478,Sentence: 2667,함,O
78479,Sentence: 2668,3,O
78480,Sentence: 2668,명,O
78481,Sentence: 2668,이,O
78482,Sentence: 2668,불,O
78483,Sentence: 2668,매,O
78484,Sentence: 2668,한,O
78485,Sentence: 2668,게,O
78486,Sentence: 2668,민,O
78487,Sentence: 2668,주,O
78488,Sentence: 2668,당,O
78489,Sentence: 2668,불,O
78490,Sentence: 2668,매,O
78491,Sentence: 2668,임,O
78492,Sentence: 2668,개,B
78493,Sentence: 2668,센,I
78494,Sentence: 2668,징,I
78495,Sentence: 2668,새,B
78496,Sentence: 2668,끼,I
78497,Sentence: 2668,수,O
78498,Sentence: 2668,준,O
78499,Sentence: 2668,ㅋ,O
78500,Sentence: 2668,ㅋ,O
78501,Sentence: 2668,ㅋ,O
78502,Sentence: 2668,ㅋ,O
78503,Sentence: 2668,ㅋ,O
78504,Sentence: 2669,아,O
78505,Sentence: 2669,니,O
78506,Sentence: 2669,애,O
78507,Sentence: 2669,초,O
78508,Sentence: 2669,에,O
78509,Sentence: 2669,자,O
78510,Sentence: 2669,유,O
78511,Sentence: 2669,민,O
78512,Sentence: 2669,주,O
78513,Sentence: 2669,주,O
78514,Sentence: 2669,의,O
78515,Sentence: 2669,국,O
78516,Sentence: 2669,가,O
78517,Sentence: 2669,에,O
78518,Sentence: 2669,서,O
78519,Sentence: 2669,멸,O
78520,Sentence: 2669,공,O
78521,Sentence: 2669,이,O
78522,Sentence: 2669,라,O
78523,Sentence: 2669,는,O
78524,Sentence: 2669,단,O
78525,Sentence: 2669,어,O
78526,Sentence: 2669,가,O
78527,Sentence: 2669,논,O
78528,Sentence: 2669,란,O
78529,Sentence: 2669,이,O
78530,Sentence: 2669,되,O
78531,Sentence: 2669,는,O
78532,Sentence: 2669,상,O
78533,Sentence: 2669,황,O
78534,Sentence: 2669,자,O
78535,Sentence: 2669,체,O
78536,Sentence: 2669,가,O
78537,Sentence: 2669,ㅈ,O
78538,Sentence: 2669,ㄴ,O
78539,Sentence: 2669,얼,O
78540,Sentence: 2669,척,O
78541,Sentence: 2669,이,O
78542,Sentence: 2669,없,O
78543,Sentence: 2669,음,O
78544,Sentence: 2669,여,O
78545,Sentence: 2669,기,O
78546,Sentence: 2669,북,O
78547,Sentence: 2669,한,O
78548,Sentence: 2669,이,O
78549,Sentence: 2669,냐,O
78550,Sentence: 2670,민,B
78551,Sentence: 2670,좆,I
78552,Sentence: 2670,당,I
78553,Sentence: 2670,스,O
78554,Sentence: 2670,스,O
78555,Sentence: 2670,로,O
78556,Sentence: 2670,패,O
78557,Sentence: 2670,작,O
78558,Sentence: 2670,중,O
78559,Sentence: 2670,ㅋ,O
78560,Sentence: 2670,ㅋ,O
78561,Sentence: 2670,ㅋ,O
78562,Sentence: 2670,ㅋ,O
78563,Sentence: 2670,ㅋ,O
78564,Sentence: 2670,ㅋ,O
78565,Sentence: 2670,ㅋ,O
78566,Sentence: 2670,ㅋ,O
78567,Sentence: 2670,ㅋ,O
78568,Sentence: 2670,ㅋ,O
78569,Sentence: 2670,ㅋ,O
78570,Sentence: 2670,ㅋ,O
78571,Sentence: 2670,ㅋ,O
78572,Sentence: 2670,ㅋ,O
78573,Sentence: 2670,ㅋ,O
78574,Sentence: 2670,ㅋ,O
78575,Sentence: 2670,ㅋ,O
78576,Sentence: 2670,ㅋ,O
78577,Sentence: 2670,ㅋ,O
78578,Sentence: 2670,ㅋ,O
78579,Sentence: 2670,ㅋ,O
78580,Sentence: 2670,ㅋ,O
78581,Sentence: 2670,ㅋ,O
78582,Sentence: 2671,집,O
78583,Sentence: 2671,권,O
78584,Sentence: 2671,여,O
78585,Sentence: 2671,당,O
78586,Sentence: 2671,이,O
78587,Sentence: 2671,저,O
78588,Sentence: 2671,지,B
78589,Sentence: 2671,랄,I
78590,Sentence: 2671,하,O
78591,Sentence: 2671,는,O
78592,Sentence: 2671,게,O
78593,Sentence: 2671,부,O
78594,Sentence: 2671,끄,O
78595,Sentence: 2671,럽,O
78596,Sentence: 2671,고,O
78597,Sentence: 2671,쪽,O
78598,Sentence: 2671,팔,O
78599,Sentence: 2671,린,O
78600,Sentence: 2671,줄,O
78601,Sentence: 2671,알,O
78602,Sentence: 2671,아,O
78603,Sentence: 2671,야,O
78604,Sentence: 2671,되,O
78605,Sentence: 2671,는,O
78606,Sentence: 2671,디,O
78607,Sentence: 2671,ㅋ,O
78608,Sentence: 2671,ㅋ,O
78609,Sentence: 2671,낯,O
78610,Sentence: 2671,짝,O
78611,Sentence: 2671,이,O
78612,Sentence: 2671,두,O
78613,Sentence: 2671,꺼,O
78614,Sentence: 2671,워,O
78615,Sentence: 2671,서,O
78616,Sentence: 2671,그,O
78617,Sentence: 2671,런,O
78618,Sentence: 2671,가,O
78619,Sentence: 2671,그,O
78620,Sentence: 2671,걸,O
78621,Sentence: 2671,모,O
78622,Sentence: 2671,르,O
78623,Sentence: 2671,네,O
78624,Sentence: 2671,ㅋ,O
78625,Sentence: 2671,ㅋ,O
78626,Sentence: 2672,그,O
78627,Sentence: 2672,러,O
78628,Sentence: 2672,니,O
78629,Sentence: 2672,멸,O
78630,Sentence: 2672,공,O
78631,Sentence: 2672,이,O
78632,Sentence: 2672,란,O
78633,Sentence: 2672,단,O
78634,Sentence: 2672,어,O
78635,Sentence: 2672,는,O
78636,Sentence: 2672,그,O
78637,Sentence: 2672,자,O
78638,Sentence: 2672,체,O
78639,Sentence: 2672,로,O
78640,Sentence: 2672,어,O
78641,Sentence: 2672,느,O
78642,Sentence: 2672,진,O
78643,Sentence: 2672,영,O
78644,Sentence: 2672,을,O
78645,Sentence: 2672,박,O
78646,Sentence: 2672,멸,O
78647,Sentence: 2672,한,O
78648,Sentence: 2672,다,O
78649,Sentence: 2672,는,O
78650,Sentence: 2672,자,O
78651,Sentence: 2672,극,O
78652,Sentence: 2672,적,O
78653,Sentence: 2672,이,O
78654,Sentence: 2672,고,O
78655,Sentence: 2672,극,O
78656,Sentence: 2672,단,O
78657,Sentence: 2672,적,O
78658,Sentence: 2672,인,O
78659,Sentence: 2672,어,O
78660,Sentence: 2672,휘,O
78661,Sentence: 2672,일,O
78662,Sentence: 2672,뿐,O
78663,Sentence: 2672,만,O
78664,Sentence: 2672,아,O
78665,Sentence: 2672,니,O
78666,Sentence: 2672,라,O
78667,Sentence: 2672,시,O
78668,Sentence: 2672,대,O
78669,Sentence: 2672,착,O
78670,Sentence: 2672,오,O
78671,Sentence: 2672,적,O
78672,Sentence: 2672,인,O
78673,Sentence: 2672,생,O
78674,Sentence: 2672,각,O
78675,Sentence: 2672,일,O
78676,Sentence: 2672,수,O
78677,Sentence: 2672,있,O
78678,Sentence: 2672,다,O
78679,Sentence: 2672,는,O
78680,Sentence: 2672,거,O
78681,Sentence: 2672,지,O
78682,Sentence: 2672,그,O
78683,Sentence: 2672,냥,O
78684,Sentence: 2672,구,O
78685,Sentence: 2672,세,O
78686,Sentence: 2672,대,O
78687,Sentence: 2672,틀,B
78688,Sentence: 2672,딱,I
78689,Sentence: 2672,들,O
78690,Sentence: 2672,이,O
78691,Sentence: 2672,6,O
78692,Sentence: 2672,2,O
78693,Sentence: 2672,5,O
78694,Sentence: 2672,미,O
78695,Sentence: 2672,군,O
78696,Sentence: 2672,생,O
78697,Sentence: 2672,각,O
78698,Sentence: 2672,하,O
78699,Sentence: 2672,고,O
78700,Sentence: 2672,멸,O
78701,Sentence: 2672,공,O
78702,Sentence: 2672,거,O
78703,Sentence: 2672,리,O
78704,Sentence: 2672,는,O
