,text
0,말장난 존나 치면서 쉴드치려고 하지만 하이힐 때문에 불편하다고 보도블럭 가는 식으로 개좆같은데다가 세금 도둑질하는거 맞네 ㅋㅋㅋㅋㅋ
0,그 의무를 안지는 미친년들은 닥치고~~~
0,아이콘이면 그래도 좀 급있는 여돌 사귈줄알았드니ㅋ 쩌리를 만나고있었네ㅋㅋ
0,"https://bfy.tw/SKxG 첫번째 나오는 링크가 바로
[국회 예산 정책처]에서 발행한 [2022년 성인지 예산 분석 보고]임 ㅋㅋㅋ 이글 글쓴이가 계속 지우려고 하는 문서지 ㅋㅋㅋ
거기보면 각급 중앙정부부처와 지방자치단체가 성인지 예산 35조에 대해서
여가부의 [허락]을 맡아야만 그 예산을 쓸 수 있게 되어있음. ㅋㅋㅋ

행정부와 지자체 위에 여가부가 있는거임 ㅋㅋㅋㅋㅋ 존나 이상한 구조지
왜 여가부가 행정부와 지자체를 지배하냐? 그런 권력을 왜 여가부한테 줌? ㅋㅋ
여가부가 청와대냐? ㅋㅋ"
0,성인지 예산이 존나 쓰잘데기 없는거 뭉쳐놓은 거 아녔냐? 청소년 국회같은거
0,저길 누가 입주해 ㅋㅋㅋ 존나 삼풍백화점꼴나게?
0,머가리는 그대로네 ㅋㅋㅋㅋㅋㅋㅋ
0,나사 1년 예산이 28조임 ㅋㅋㅋㅋㅋㅋㅋ 개븅신같은 나라라 천조국이 우주개발에 쓰는 돈 보다 많은 돈을 계집년들 해쳐먹는데 쳐박으니 나라가 안기울 수가 있나
0,시발 한두푼도 아니고 3천만원인데 비교가되냐 병신아 ㅋㅋ
0,그 신세경 예능 몰카사건도 그렇고 방송국놈들도 덜떨어진놈 천지구나
0,폐지가 답 전현무 꼴 베기 싫어
0,개 찌질한 새기 니 잘났다
0,가산점이 의미없다고 하는이유는 이미 끝난 인생이기때문이지 ㅋㅋㅋㅋㅋ
0,으9 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 2녀석아 힘든12 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,첫 짤은 유명하지 ㅋㅋㅋ https://tiny.one/mpz4rfbd
0,좀있으면 삼풍백화점 시즌2 언제터져도 터질듯
0,왜들 저러고있는지 깝깝하다. 니들부모님은 아시냐?
0,그렇다고 쳐도 여가부 예산은 2조다. 어디서 절반이나 깎아먹어
0,전엔 이상한 옷입고 나오더니 이번엔 음식에 장난하고 자빠졌네 얘 왜이러냐
0,개토나오네.. 왜저럼
0,잘생긴애들이 99의 여자 다 따먹고 다니는게 맞는 모양이네 솔직히 부럽다 나는 돈주고도 그정도 따먹기 힘든데 ㅠ
0,진짜 여기서 못느끼면 개병신;
0,"변호인????? 디시 벌레새끼들 개거품 바로 무는작품 아니노????

발작스위치ㅋㅋ"
0,전라디언을 조심하자
0,"훠어.. 아뉘.. 죤경하는 귝민여려뷴이 집괎을 나춰돨래서..
왜 뷸평 뷸만이쉽니꽈..?"
0,ㅇㄱㄹㅇ;; 
0,원래 세대를 거듭할수록 수혜가 늘어나는거지. 억울해하는 병신새끼들은 625 전쟁때 태어나라고 하면 죽어도 싫다고 할거면서 욕심만 드럽게 개 쳐 많아가지고 지가 지 세대여서 엄청나게 누린 수혜는 생각을 못 쳐함 자극에 반응만 하는 개돼지 새끼라. 뭐? 소급? 그딴식이면 625때 팔다리 잘려나간것까지 소급하자. 소급해서 수혜 주는 대신 니 팔다리도 자르자.
0,원인이뭐임
0,"성인지 35조ㄷㄷㄷㄷ 5조 5억보다 훨씬 많다노 이기야;;;;

성인지 35조ㄷㄷㄷㄷ 5조 5억보다 훨씬 많다노 이기야;;;;

성인지 35조ㄷㄷㄷㄷ 5조 5억보다 훨씬 많다노 이기야;;;;

성인지 35조ㄷㄷㄷㄷ 5조 5억보다 훨씬 많다노 이기야;;;;

성인지 35조ㄷㄷㄷㄷ 5조 5억보다 훨씬 많다노 이기야;;;;

성인지 35조ㄷㄷㄷㄷ 5조 5억보다 훨씬 많다노 이기야;;;;"
0,"박근혜 때보다 문재인때가 정부예산을 연간 수백조씩 더 편성하고 있음. 정말 저거할 돈이 없겠냐. 200씩 준다고 수십조 수백조 드는 것도 아님. 다만, 노예에게 뭔 돈이냐고 우선순위서 뭉갠거지."
0,고현정 특) 미실이 이후 뭐하나 제대로 하는 게 없음...
0,느그 좆본 영화계 <- 3대 거장 죽고나서 급퇴물화되고 애니 실사판 영화로 딸딸이 치는 갈라파고스 ㅋㅋㅋ
0,하여튼 개돼지들 뭐눈에만 뭐만 보인다고;;
0,이미 뺑이친 군필새끼들이 이악물고 반대하잖아 ㅋㅋㅋ
0,구하라팬인데 죠깥네 남자새끼 뒤졌다
0,"저거 여자식 자랑아님? 내가 결혼할 남자의 아버지는 의사고 건물도 있고
자기 집안은 장사 잘되는 가게며 남친 누나는 기사도 있는 준재벌이다 부럽지? ㅋ 병신들 ㅋ 이러는거같은데"
0,입주 예정자들 피눈물 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,"아이돌 진짜 이해 안가는게 보컬이 진짜 동네 노래방 수준도 안돼면서 비주얼, 기계음 내세우면서 뮤직 어워드 이딴데서 가수랍시고 왜 쳐 기어나오는지 모르겠다.."
0,담배 피다가 입이 냄새 나는 거 좆같아서 금연함.
0,리눅스안써본새끼들 만선이네 ㅋㅋ
0,매니저가 30번도 넘게 바뀐걸 보면 그닥 좋은 인성은 아닌듯한데 잘먹는다는 이유만으로 지덕체를 갖춘 인물이됨ㅋㅋㅋㅋ확실히 먹는데 한맺힌 민족답다
0,현실은 거미한테 발려 광탈당한 사람ㅋㅋㅋ 바지가왕도 이석훈 실력에 차고 넘치는데 이런 애가 6승이라는건 그만큼 라인업이 쪽팔리는 수준이라는거지. 이석훈 얘도그렇고 규현도 그렇고 개나소나 5승 6승 ㅋㅋㅋ
0,할수있는 공약이 퍼주기 뿐이니 참
0,큰할아버지가 엄청난 자산가 ㅇㅈㄹ할때 바로 내렸는데 주작감별력 ㅁㅌㅊ?
0,"기획재정부는 여성가족부와 협의하여 성인지 예 ․ 결산서 작성기준을 마련하고

각 기관으로 성인지 예 ․ 결산서 작성지침과 양식을 배포"
0,한마디 한마디에 섹스 보지 젖탱이에대한 의지가 느껴짐 ㅋㅋㅋㅋㅋㅋㅋ
0,"이야 200 즉시 공약은 이재명도 못하는건데
지리네"
0,ㄴ 느그애비 이재명 느그애미 문재인이다 씹년앜ㅋ
0,거기는 일상이라던데
0,"똥센징들 클라쓰 ㅋㅋㅋㅋㅋㅋ니들이 그렇지 뭐 병신 씹센징들아 ㅋㅋㅋㅋㅋ
똥센징들 클라쓰 ㅋㅋㅋㅋㅋㅋ니들이 그렇지 뭐 병신 씹센징들아 ㅋㅋㅋㅋㅋ
똥센징들 클라쓰 ㅋㅋㅋㅋㅋㅋ니들이 그렇지 뭐 병신 씹센징들아 ㅋㅋㅋㅋㅋ
똥센징들 클라쓰 ㅋㅋㅋㅋㅋㅋ니들이 그렇지 뭐 병신 씹센징들아 ㅋㅋㅋㅋㅋ
똥센징들 클라쓰 ㅋㅋㅋㅋㅋㅋ니들이 그렇지 뭐 병신 씹센징들아 ㅋㅋㅋㅋㅋ"
0,진짜 진리는 남자는 재력 여자는 미모인데 되도않는 것들이 넷에서만 피터지게 싸우네 ㅋㅋㅋㅋㅋㅋㅋㅋ
0,미친년 ㅋㅋㅋㅋㅋ 
0,저거 전문보면 대통령의중도 다수포함되어 있다고 했어... 한통속이야 청와대 일하는것들... 안철수도 부동산 이지경만든 그분들 왜 안자르고 거기서 계속 일하고 있냐고 한마디했지
0,75% 여성비율 30대 37% ㅎㄷㄷ 능력있는 한국남성분들 국제결혼이 답입니다. 일본여자 노려보세요
0,"딸벌되는 애하고 욕배틀이나 하다가 어느것하고 끙하더니 애부터 만드는 너저분한 깽상도년이라,,, 너희동네 적폐 깽상도가서 과메기나 널어라,,, ㅋㅋㅋ"
0,ㅋㅋㅋ으이그... 진짜 정신병자들 많다
0,최순실 어리둥절행 ㅋㅋㅋㅋㅋㅋㅋㅋ
0,이래서 연예인들이 대리 안쓰는거냐
0,"씨발 이혼건으로 변호사 만났는데
걔가 너한테 왜 여검사를 소개해주고
만난지 얼마 안되어서 임신했다 이지랄이야 ㅋㅋㅋㅋ"
0,문자 ㅋㅋㅋㅋㅋㅋㅋ 싯팔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,이떄다 싶어서 메갈년들 몰려와서 남경 ㅇㅈㄹ 하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,"기본소득은 말이 되고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
성인지예산은 말이되고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
기본소득은 말이 되고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
성인지예산은 말이되고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
기본소득은 말이 되고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
성인지예산은 말이되고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
0,한국은 송도 빼고 ㅈ 븅신이구나.....................
0,ㄴ병사 월급 줄 5조 나왔네. 그럼 된거 아니노?ㅋㅋㅋ
0,누구누구 착해짐?
0,세계가 놀란 k-건설 wwwwwwwwwwwwwwwww
0,여가부 폐지는 커녕 15조나되는 인건비를 4배로 인상시키려면 탱크랑 비행기 죄다 팔아먹어도 나올까 말까인데 200만원 인상한다는걸 믿는 새끼들은 이런거 절대로 하나도 안찾아보지? 이러니 저 공약이 실천가능하다고 믿지 병신들이.. 제발 너네들은 투표하지마라
0,사람들 들어가 살기 전에 무너진게 다행 아니냐
0,지방이래 에허...
0,100% 주작이지 ㅋㅋ rg에 dream 쓰는데 진짜겠냐고
0,틀익 2점
0,개짜증나네 혜진아!!!! 언제부터 혜진아 그렇게 불렀냐 불륜드라마 담주부터 안본다
0,상식적으로 이 인간아 1억? 35조 전체예산 관리는 여가부하에 이루어지는건데 뭔 개소릴 씨부리냐
0,쫓겨나고 아가리만 털던 늙은이 추하게 기어들어와서 경선 좆쳐발리고 아가리질만 ㅋㅋㅋㅋ 씨발 한자리라도 해먹고 싶으면 아가리라도 닫고 있어라 패배한 개가 오지게 짖어대네
0,논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하! 논점 흐리기~ 찢하하하하하하!
0,덕분에 35조라는거 자세하게 알게됐다 여가부는 폐지해야되네
0,결국 세계가 인정하는 건 일베 나부랭이가 아니라 봉준호 송강호 김연아 방탄소년단. 소위 니들이 말하는 좌파. 자신의 사상이 세계의 기준에 뒤처지고 있다는 걸 좀 깨달아라 ㅉㅉ
0,중반에 다른 임직원 와이프가 우연히 외도장면을 목격에서부터 주작글 냄새 풀풀 풍기더니 막판에 여자 검사 이 ㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,가 여가부의 허락을 맡아야된다는게 얼마나 기형적인지 알겠지? ㅋㅋㅋ
0,TRG로 한방에 보내주고싶노 시발
0,위치 때문에 ㅇㅇ 
0,군대 안 갔다온 사람도 멸공을 아는데 군대 갔다온 씹창년 보지 열고 나온 훠훠 개씨발놈은 왜 저 모양일까?
0,여자들것도 해킹해봐라..남자를 걸레짝취급하고 물건취급하고 그럴걸??
0,이런 병신같은 가정은 왜하냐? 햄스터도 인간이랑 체급같으면 맞다이가능함 
0,체급도 체급인데 근력은 근섬유 밀도가 문제라 야생동물에 비교하면 말랑순두부근육인 좆간이 체급 키워봤자 좆팬지한테도 악력으로 팔 뜯겨나감 ㅋㅋ
0,애들말로 그냥 찐따 스타일인데. 이걸 빨아대고ㅜ신격화하네. 참 한심스런 청춘들..
0,"""일본인을 써라. 중국인과 한국인에 비해 시간은 오래걸리나 이들은 일처리가 확실하다"""
0,응 이제 이 라디오 안들어ㅋㅋ 망해라
0,애니콜좆되노
0,톱 연애인들은 없냐? 급 떨어지는거 보소
0,350 만원이여도 아까움
0,현아가 저러면 욕 엄청할것들이 화사가하니 멋있다하지 화사도보면 스스로 성상품화하네나혼자산다에서 운동회때 바지계속추켜 올려 중요부분 티나게 할때 부터알아봄
0,저거입고 나다니는애들 싹 힙찔이 카테고리?
0,근데 운이 좋게도 우리 친가쪽에 계시는 큰할아버지중 한분이 엄청난 자산가신데 내 소식을 듣고 도움의 손길을 주신거야 덕분에 대출 한푼도 안끼고 동탄에 정착하게 됐어 >>>지랄옘병 떨고 자빠졌네 병신 서민새끼ㅋㅋㅋㅋ 엄청난 자산가 할배가 고작 친척에 불과한 널 뭘 보고 거액을 턱 빌려주냐?자기 자식새끼한테도 절대 안주고 꽁꽁 숨기고 있다가 눈에 흙들어갈락 말락 할때 겨우 겨우 마지못해 내주는게 돈이라는 놈인데 ㅋㅋㅋ
0,기혼해서 애까지있으면 국방세를 왜내냐 병신아
0,"""소중화"""
0,전라도면 대충 지어도 됌
0,헐 오영주 내일녹화라 오늘 인스타에 저렇게 글올린거임? 이미지관리하는거봐 여우다진짴ㅋ
0,근데 ㄹㅇ 유럽 갔을때 길거리에 미남뿐인 나라는 이탈리아 뿐이였음
0,2년도안되 ㅇㅈㅎ 양아치에게 통수 맞으니 분하겠죠 ......그동안 sns에서 충분히 느낄 수 있었ㆍ새로운 삶을 사세요
0,하다하다 여성부 실드를 치네 병신 찢갈이 새끼들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,진짜 뭔데 저렇게 종잇장 찢기듯 찢어지는거임?
0,대한민국이옵니다
0,어처구니 없는 흡연충 벌레새끼들은 암 걸리게 만듦
0,"뭘좀아노
겨울인데 공구리 덜 굳은거 빨리올리다 흘러내린거임ㅋㅋ 제대로 봣노"
0,김원희는 왜 애를 않놓노 불임인가
0,아름다운곳이지 세계 3대 미항은 맞음 
0,73.140 이새끼 급식이다에 내 랄부건다 돈많으면 의새도 부릴수있음
0,광주라그럼 ㅋ케 
0,"기안이 쿵쾅이 웹툰 그려서 욕 먹었는데, 쿵쾅이 아줌마들은 그것도 모르고 좋다고 빨아주네. 피아식별 좀 해라 쿵쾅이 3~40대 댓글 많이 다는 아줌씨들아 ㅋㅋ"
0,아줌마들 현빈본다고 시청률 나오니까 이딴 똥드라마가 계속나오는거지ㅋㅋ 안그래요 줌마들?
0,좆같네 찢찍으로 간다
0,집단주의 국민답게 중국산 닭장에 옹기종기 쑤셔박혀사는 나라 ㅋㅋㅋㅋ
0,그거 ㅈ구라임. 자막 주작하면서 만들어낸 허구임. 물론 실제로 디스커버리에서 호랑이 두마리 데리고 찍은건 맞음. 근데 야생 호랑이 데리고 아프리카 사냥 실험한게 아니라 동물원에서 태어나서 사람 손에 길들여진 호랑이 다시 야생으로 보낸다고 훈련 시키는 내용임. 영상 보면 사육사들 앞에서 재롱도 부리고 아주 그냥 좆냥이임. living with tigers 라는 다큐에서 자막 주작을 한거다.
0,애초부터 김용호 걔는 <기생충>도 종북좌파의 산물이라고 말같지 않는 개소릴해대는 놈이어서 믿고 걸렀다.
0,문재앙몰락과 함께 탈출러쉬 나오나
0,그건 철거 잘못하다
0,"축리웹 펨베충들 그렇게 물고빨던 홍카를 개처럼 버리는거 실화냐? ㅋㅋㅋㅋㅋ
의리라고는 모기 좆물만큼도 없는 아가리보수 등신새끼들

ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
0,이명박 박근혜는 뭐함? 구미 좆망도시 다 될동안 아무것도 안함 ㅋㅋㅋ
0,얘 말이 맞음 ㅇㅇ 여가부가 승인하고 그런 병신같은 분야로 예산안이 꼭 섹스감수성 좆더감수성으로 내용이나 제목이 더럽혀지는게 문제에 지들 치적(실제로는 치적은 커녕 젠더갈등만 만듬)으로 쓰려해서 문제지 35조를 아낄 수 있는건 아님.
0,한남과 결혼하면 비극뿐이야!!!!!!!!
0,다른나라도 그렇게해
0,댓글수 보소 학실히 암놈숫놈 짝짓기에 관심도가 존니 높노.. 천박하고 천한것들
0,이건 퐁퐁이 아니라 그냥 세상물정 모른느 개호구 ㅄ인데???
0,응 까는 소리 하지 말고 폐지^^
0,관종짓 또 시작? 남친이랑 헤어졌냐 ㅉㅉ
0,그만큼 살아있으면서 가족 애간장 끓였으면 죽을땐 잘가야죠?
0,가부장제 한남은 도태가 답이지
0,폐경궁 김씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,아 시발 그런거였음?
0,전라도라면 ㅇㅇ
0,밤마다 어지간히.작살내나보다 살빠지는 거 보니 ㅋ
0,머기업이란새끼들이 저지랄이노
0,하와이가서 낳을꺼쥬?
0,"그냥 봐라. 당신들이 작가도 아니고, 작가를 휘두를 사람도 아니면서. 작가의 의중을 그냥 보면 되지. 단지 드라마일 뿐이다. 현실과 착각하지말고, 작가를 휘두르는 갑이 되지 마라."
0,좆짱깨 병신새끼들 불만있으면 이마트 스타벅스 불매해보던가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
